|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Satırlar|||Adana-1|Adıyaman-2|Afyonkarahisar-3|Aksaray-68|Amasya-5|Ankara-6|Antalya-7|Ardahan-75|Artvin-8|Aydın-9|Ağrı-4|Balıkesir-10|Bartın-74|Batman-72|Bayburt-69|Bilecik-11|Bingöl-12|Bitlis-13|Bolu-14|Burdur-15|Bursa-16|Denizli-20|Diyarbakır-21|Düzce-81|Edirne-22|Elazığ-23|Erzincan-24|Erzurum-25|Eskişehir-26|Gaziantep-27|Giresun-28|Gümüşhane-29|Hakkari-30|Hatay-31|Isparta-32|Iğdır-76|Kahramanmaraş-46|Karabük-78|Karaman-70|Kars-36|Kastamonu-37|Kayseri-38|Kilis-79|Kocaeli-41|Konya-42|Kütahya-43|Kırklareli-39|Kırıkkale-71|Kırşehir-40|Malatya-44|Manisa-45|Mardin-47|Mersin-33|Muğla-48|Muş-49|Nevşehir-50|Niğde-51|Ordu-52|Osmaniye-80|Rize-53|Sakarya-54|Samsun-55|Siirt-56|Sinop-57|Sivas-58|Tekirdağ-59|Tokat-60|Trabzon-61|Tunceli-62|Uşak-64|Van-65|Yalova-77|Yozgat-66|Zonguldak-67|Çanakkale-17|Çankırı-18|Çorum-19|İstanbul-34|İzmir-35|Şanlıurfa-63|Şırnak-73|
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2011|2.8353288E7|5175418.0|9064971.0|4662971.0|4497757.0|1.31419525E8|4.7254455E7|1251898.0|2803975.0|1.4100734E7|3436807.0|1.9340448E7|2273775.0|4777842.0|826193.0|4905288.0|2258520.0|2643241.0|6166043.0|4429697.0|5.8153365E7|1.6196386E7|1.4162039E7|5618932.0|6551531.0|6775730.0|3749714.0|8519350.0|1.6181845E7|2.0031948E7|4793924.0|1877028.0|2108624.0|1.784003E7|6557457.0|1957213.0|1.1851364E7|3607275.0|3751393.0|2864087.0|5408533.0|2.0715761E7|1110384.0|4.9811684E7|2.8804654E7|8577624.0|6911641.0|4270852.0|3029911.0|8412868.0|2.3376267E7|7029030.0|2.5212241E7|1.7314078E7|3524336.0|3949868.0|4309820.0|7245258.0|5380774.0|4925181.0|1.4765701E7|1.6765871E7|2953243.0|2949080.0|8218738.0|2.0915741E7|6389465.0|1.1042424E7|1451323.0|5374034.0|6802551.0|4087128.0|5426283.0|8749341.0|9692780.0|2395819.0|6743593.0|4.14109741E8|8.7532036E7|1.2759633E7|3690248.0|
||2012|3.2163447E7|5561973.0|9875629.0|5268270.0|4949156.0|1.46511913E8|5.2243565E7|1397187.0|3267606.0|1.5081607E7|3889008.0|2.1483774E7|2616069.0|5394537.0|1073225.0|5462676.0|2544098.0|2988221.0|6788185.0|4996420.0|6.4146649E7|1.787218E7|1.6240554E7|6314326.0|7362760.0|7618492.0|4299094.0|9759558.0|1.8222778E7|2.4520146E7|5447785.0|2142808.0|2502745.0|1.9113831E7|7253483.0|2238920.0|1.288523E7|4027645.0|4631270.0|3349107.0|5925254.0|2.3341091E7|1257972.0|5.4819735E7|3.300176E7|9342357.0|7652819.0|4576586.0|3331536.0|9340538.0|2.612599E7|7908669.0|2.8273994E7|1.9298455E7|4013924.0|4127891.0|4731653.0|8197941.0|5991987.0|5540734.0|1.6869165E7|1.8984092E7|3241762.0|3108411.0|9183861.0|2.3264759E7|6858211.0|1.2428313E7|1509476.0|6036160.0|9468074.0|4484959.0|5667762.0|8628455.0|1.053256E7|2787601.0|7190022.0|4.74537629E8|9.7918296E7|1.401721E7|4455658.0|
||2013|3.6908829E7|6327521.0|1.1046258E7|6052172.0|5445784.0|1.74909529E8|5.9815488E7|1406481.0|3688249.0|1.6944203E7|4195397.0|2.2688678E7|3034609.0|5939040.0|1190405.0|6025415.0|3067240.0|3420141.0|7611267.0|5599290.0|7.3781388E7|2.0278352E7|1.9321351E7|6928217.0|7887579.0|8746748.0|4902978.0|1.0904837E7|2.1847996E7|2.9901857E7|5864657.0|2413318.0|2655587.0|2.2329358E7|7981332.0|2408397.0|1.5318074E7|4670617.0|5659467.0|3676713.0|6479126.0|2.6911447E7|1637266.0|6.4789835E7|3.8105162E7|1.0409592E7|8397917.0|5189998.0|3671122.0|1.0641488E7|2.9085316E7|9400274.0|3.1271764E7|2.1592003E7|4616076.0|4757446.0|5126212.0|9363159.0|6668233.0|6202766.0|1.8784605E7|2.0704682E7|3725299.0|3455879.0|1.0409482E7|2.6949679E7|7480386.0|1.3515798E7|1765454.0|6845765.0|8967622.0|5314893.0|6043904.0|1.0016313E7|1.183482E7|3170917.0|7974416.0|5.56694426E8|1.10912509E8|1.62753E7|5474150.0|
||2014|4.0676801E7|7092468.0|1.2804107E7|7398351.0|5909785.0|1.91326597E8|6.8579453E7|1521496.0|3855853.0|1.9623666E7|4394367.0|2.6137146E7|3449112.0|6556542.0|1323168.0|6616285.0|3408701.0|3901330.0|8754675.0|6442958.0|8.3573609E7|2.3342988E7|2.0474248E7|8257190.0|9172857.0|9500462.0|5229476.0|1.1909048E7|2.3501552E7|3.4505859E7|6596867.0|2606218.0|3110096.0|2.5418756E7|9059033.0|2639322.0|1.6807292E7|5549636.0|6014869.0|3697704.0|7342546.0|3.0219174E7|1732313.0|7.2878337E7|4.3762165E7|1.188755E7|9647612.0|5477113.0|3995121.0|1.1718307E7|3.2627104E7|1.0635178E7|3.6022473E7|2.4917755E7|5125768.0|5390945.0|5980097.0|1.0417002E7|7362639.0|7023228.0|2.2287191E7|2.3443897E7|4168445.0|3829458.0|1.1621345E7|3.1100745E7|8249666.0|1.5582568E7|1836768.0|7776319.0|9687723.0|6369014.0|7051209.0|1.1726194E7|1.3469178E7|3601615.0|8764392.0|6.31564008E8|1.23574524E8|1.7955211E7|6335989.0|
||2015|4.6699386E7|8050681.0|1.4556334E7|8251167.0|7037740.0|2.16789042E8|7.6943083E7|1879931.0|4213249.0|2.2507001E7|5015471.0|2.9559795E7|3760821.0|7099086.0|1585167.0|7302400.0|3765950.0|4342055.0|9561503.0|7070008.0|9.569216E7|2.5777424E7|2.3327687E7|9910150.0|1.0144407E7|1.0674212E7|5341415.0|1.3603805E7|2.6556494E7|4.1106824E7|8818365.0|2818959.0|3483916.0|2.8928616E7|9876734.0|3159391.0|1.9969422E7|5580331.0|6763565.0|4507900.0|8095304.0|3.4157639E7|2321516.0|8.4210995E7|4.9884554E7|1.3070681E7|1.1083452E7|6623888.0|4539604.0|1.3749524E7|3.7709162E7|1.211665E7|4.1164783E7|2.8089258E7|5272568.0|6149470.0|7184459.0|1.4157576E7|8278649.0|7952595.0|2.6752285E7|2.7563564E7|4367898.0|4303302.0|1.3147519E7|3.5892654E7|9547115.0|1.7992494E7|2012452.0|8412394.0|1.1115568E7|7606016.0|7818240.0|1.2935161E7|1.4854791E7|4149372.0|9853182.0|7.27311453E8|1.39199849E8|2.1270349E7|6991715.0|
||2016|5.2807198E7|8906831.0|1.6485462E7|9084351.0|7939195.0|2.50274698E8|7.5221505E7|2143902.0|4600490.0|2.5991249E7|6014704.0|3.3442473E7|4253855.0|8266386.0|1731446.0|8210265.0|4710458.0|4604318.0|1.0408963E7|7693702.0|1.06484535E8|2.9712592E7|2.5703315E7|1.0601111E7|1.1056962E7|1.196608E7|6099666.0|1.5722502E7|2.949438E7|4.550235E7|8613175.0|3223427.0|4006334.0|3.3146965E7|1.1740567E7|3279401.0|2.2358898E7|6120373.0|7431289.0|5182231.0|9099140.0|3.8488272E7|2479212.0|9.2706294E7|5.5463043E7|1.4558092E7|1.2427992E7|7283398.0|5364088.0|1.4954005E7|4.2950871E7|1.3216254E7|4.7011663E7|3.0025389E7|5838380.0|6353572.0|7515827.0|1.3598584E7|1.000512E7|8793892.0|2.9790235E7|3.0230819E7|4927231.0|4740378.0|1.4741659E7|4.1610605E7|1.0514106E7|2.0029922E7|2377313.0|9921405.0|1.333301E7|8580244.0|8763083.0|1.4155938E7|1.7247101E7|4732261.0|1.1316892E7|8.11518936E8|1.58937463E8|2.3387165E7|7333256.0|
||2017|6.1022301E7|1.0365992E7|1.9817603E7|1.0793736E7|9105283.0|2.86832719E8|9.2323878E7|2669672.0|5603330.0|3.0056955E7|6557694.0|3.9034296E7|5251708.0|1.0061228E7|1871555.0|9374787.0|5480846.0|5290893.0|1.2437386E7|8652410.0|1.29187384E8|3.5232717E7|3.0033864E7|1.2412646E7|1.2858254E7|1.4815704E7|7651542.0|1.8366265E7|3.564887E7|5.4805379E7|1.0261958E7|3581901.0|5178416.0|4.0481603E7|1.3215666E7|4213781.0|2.6497396E7|7744585.0|8788605.0|5932309.0|1.0684548E7|4.5463118E7|2895462.0|1.17591399E8|6.574828E7|1.7596701E7|1.4232767E7|9484199.0|6308539.0|1.7626199E7|5.0877135E7|1.6794791E7|5.5490346E7|3.5916559E7|6654775.0|7167261.0|8991336.0|1.6384984E7|1.2280936E7|1.0169881E7|3.6174822E7|3.5051616E7|5757731.0|5186987.0|1.6683734E7|5.2032178E7|1.2101182E7|2.2628043E7|2780513.0|1.2017045E7|1.5786378E7|1.0196699E7|9454128.0|1.7661268E7|2.0246656E7|5251952.0|1.2897656E7|9.73837089E8|1.92265089E8|2.7959184E7|9861982.0|
||2018|7.0271231E7|1.2684671E7|2.2644071E7|1.3159503E7|1.0368344E7|3.33282787E8|1.23379841E8|3004953.0|7026607.0|3.5762508E7|7607472.0|4.6996392E7|5923705.0|1.2203553E7|2318052.0|1.1325194E7|6442292.0|6293738.0|1.4904298E7|1.0016691E7|1.6027771E8|4.2239775E7|3.4736081E7|1.434466E7|1.5332048E7|1.6827113E7|9270392.0|2.0375393E7|4.2735204E7|6.7402191E7|1.1133781E7|4274342.0|6929730.0|4.9095647E7|1.5804684E7|5024676.0|3.2630466E7|9818177.0|1.0097897E7|6550215.0|1.2656206E7|5.3145003E7|3501542.0|1.48543573E8|7.8840733E7|2.0899246E7|1.7670867E7|1.1064349E7|7302422.0|2.0799124E7|6.3189963E7|2.0581132E7|6.6913903E7|4.6256372E7|8178455.0|8988040.0|1.0754389E7|1.8891336E7|1.4968831E7|1.2036863E7|4.3764283E7|3.9643717E7|6805953.0|5837612.0|1.9509388E7|6.4193297E7|1.388444E7|2.5992779E7|3284337.0|1.3559249E7|1.7998799E7|1.2843233E7|1.1054637E7|2.1351178E7|2.4884587E7|6419325.0|1.4585014E7|1.15770522E9|2.36098402E8|3.1693747E7|1.1966093E7|
||2019|8.1920046E7|1.4258556E7|2.6200454E7|1.5306713E7|1.2061461E7|3.96272616E8|1.49525374E8|3401717.0|8716465.0|4.1632587E7|9064814.0|5.4277495E7|6412754.0|1.4371292E7|2814133.0|1.2621798E7|7700264.0|7748020.0|1.705392E7|1.1434258E7|1.78304922E8|4.7868304E7|4.1578281E7|1.7037478E7|1.8179429E7|1.9136175E7|1.1145384E7|2.3143617E7|4.8940003E7|7.6814932E7|1.4066157E7|4760722.0|8576389.0|5.154515E7|1.8273104E7|6079633.0|3.9056021E7|9603803.0|1.1844412E7|7584811.0|1.4844719E7|6.1694005E7|4143494.0|1.56799991E8|9.0536706E7|2.4058688E7|2.0676382E7|1.1161169E7|8191063.0|2.4291205E7|7.0905377E7|2.4090243E7|7.9147124E7|5.4946341E7|9512261.0|1.1002901E7|1.3017322E7|2.3048376E7|1.6012665E7|1.4041329E7|5.0818006E7|4.6615818E7|8860622.0|6922503.0|2.2531279E7|7.3822146E7|1.6469264E7|3.0140483E7|4146818.0|1.6111653E7|2.1164625E7|1.4714585E7|1.2130923E7|2.188245E7|2.8989212E7|7748792.0|1.6830433E7|1.326304462E9|2.62826629E8|3.5886211E7|1.4415169E7|
||2020|9.923567E7|1.6877423E7|3.0755302E7|2.0360347E7|1.4099828E7|4.82588714E8|1.2881512E8|4487333.0|1.0554924E7|4.7027532E7|1.1443621E7|6.4542301E7|7680322.0|1.6094394E7|3190767.0|1.5444799E7|9338507.0|9556233.0|2.0643986E7|1.3687025E7|2.03226255E8|5.6273711E7|4.7884272E7|2.0629513E7|2.0806958E7|2.4606026E7|1.4348715E7|2.7697312E7|5.7896606E7|9.9273776E7|1.6707251E7|5814901.0|1.008114E7|6.2114356E7|2.0958904E7|7645689.0|4.5767086E7|1.1097541E7|1.389066E7|9627167.0|1.8567235E7|7.5471991E7|5066162.0|1.91084571E8|1.10555434E8|2.7659463E7|2.4590518E7|1.2151882E7|1.0420551E7|2.9592008E7|8.5930555E7|3.0041036E7|9.6635595E7|5.7457931E7|1.1756821E7|1.1974699E7|1.4934107E7|2.6934843E7|1.9392598E7|1.6333079E7|5.9773557E7|5.5979128E7|1.0210814E7|8259206.0|2.6514851E7|9.0289312E7|1.9629247E7|3.4685663E7|5064588.0|1.9416402E7|2.5265515E7|1.8417075E7|1.4923969E7|2.6820775E7|3.7498607E7|9832100.0|2.02546E7|1.517323616E9|3.06712772E8|4.2769538E7|1.7918902E7|
