|||Sütunlar|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
Satırlar|||Adana-1|Adıyaman-2|Afyonkarahisar-3|Aksaray-68|Amasya-5|Ankara-6|Antalya-7|Ardahan-75|Artvin-8|Aydın-9|Ağrı-4|Balıkesir-10|Bartın-74|Batman-72|Bayburt-69|Bilecik-11|Bingöl-12|Bitlis-13|Bolu-14|Burdur-15|Bursa-16|Denizli-20|Diyarbakır-21|Düzce-81|Edirne-22|Elazığ-23|Erzincan-24|Erzurum-25|Eskişehir-26|Gaziantep-27|Giresun-28|Gümüşhane-29|Hakkari-30|Hatay-31|Isparta-32|Iğdır-76|Kahramanmaraş-46|Karabük-78|Karaman-70|Kars-36|Kastamonu-37|Kayseri-38|Kilis-79|Kocaeli-41|Konya-42|Kütahya-43|Kırklareli-39|Kırıkkale-71|Kırşehir-40|Malatya-44|Manisa-45|Mardin-47|Mersin-33|Muğla-48|Muş-49|Nevşehir-50|Niğde-51|Ordu-52|Osmaniye-80|Rize-53|Sakarya-54|Samsun-55|Siirt-56|Sinop-57|Sivas-58|Tekirdağ-59|Tokat-60|Trabzon-61|Tunceli-62|Uşak-64|Van-65|Yalova-77|Yozgat-66|Zonguldak-67|Çanakkale-17|Çankırı-18|Çorum-19|İstanbul-34|İzmir-35|Şanlıurfa-63|Şırnak-73|
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
||2011|13521.0|8736.0|12985.0|12331.0|13674.0|27202.0|23499.0|11760.0|16935.0|14179.0|6263.0|16769.0|12125.0|9235.0|10933.0|22856.0|8730.0|7945.0|22516.0|17392.0|22122.0|17284.0|9137.0|16518.0|16592.0|12195.0|17035.0|10993.0|20936.0|11598.0|11431.0|14329.0|8056.0|12075.0|15258.0|10487.0|11292.0|16128.0|16078.0|9429.0|15003.0|16639.0|8970.0|31508.0|14216.0|14856.0|20540.0|15484.0|13682.0|11228.0|17191.0|9318.0|15207.0|20913.0|8579.0|13967.0|12761.0|10108.0|11157.0|15328.0|16766.0|13389.0|9664.0|14536.0|12950.0|25695.0|10422.0|14519.0|17944.0|15858.0|6611.0|19924.0|11523.0|14202.0|19845.0|13449.0|12605.0|30812.0|22121.0|7551.0|8310.0|
||2012|15191.0|9354.0|14082.0|13887.0|15338.0|29729.0|25263.0|13052.0|19597.0|15039.0|7021.0|18560.0|13925.0|10191.0|14073.0|26780.0|9696.0|8869.0|24348.0|19793.0|24024.0|18884.0|10269.0|18339.0|18429.0|13589.0|19850.0|12520.0|23199.0|13802.0|12986.0|16016.0|9066.0|12924.0|17522.0|11807.0|12171.0|18107.0|19732.0|10970.0|16469.0|18449.0|10113.0|33877.0|16134.0|16423.0|22461.0|16651.0|15067.0|12288.0|19452.0|10291.0|16876.0|22846.0|9696.0|14524.0|13961.0|11263.0|12260.0|17123.0|18840.0|15166.0|10435.0|15375.0|14687.0|27660.0|11222.0|16404.0|17620.0|17701.0|9128.0|21442.0|12336.0|14157.0|21492.0|15417.0|13508.0|34538.0|24570.0|8060.0|9634.0|
||2013|17268.0|10613.0|15657.0|15870.0|16906.0|34945.0|28143.0|13432.0|21927.0|16714.0|7603.0|19530.0|16074.0|10980.0|15724.0|29178.0|11618.0|10143.0|26963.0|21889.0|27180.0|21189.0|12077.0|19852.0|19761.0|15468.0|22394.0|14117.0|27491.0|16412.0|13888.0|17448.0|9604.0|14952.0|19130.0|12648.0|14323.0|20512.0|23912.0|12140.0|17802.0|20940.0|12948.0|39137.0|18446.0|18175.0|24635.0|18894.0|16510.0|13957.0|21500.0|12108.0|18457.0|25139.0|11179.0|16674.0|14991.0|12715.0|13456.0|19016.0|20647.0|16475.0|11920.0|17029.0|16690.0|31214.0|12337.0|17829.0|20564.0|19878.0|8452.0|24610.0|13469.0|16582.0|23764.0|16897.0|15017.0|39742.0|27499.0|9133.0|11619.0|
||2014|18854.0|11870.0|18117.0|19290.0|18357.0|37533.0|31309.0|14947.0|22748.0|19025.0|7985.0|22227.0|18223.0|11865.0|16939.0|31595.0|12826.0|11556.0|30811.0|25062.0|30234.0|24038.0|12629.0|23356.0|22965.0|16712.0|23576.0|15567.0|29157.0|18482.0|15431.0|18114.0|11323.0|16817.0|21658.0|13801.0|15528.0|24046.0|25151.0|12381.0|19925.0|23088.0|13462.0|42882.0|20899.0|20789.0|28198.0|20072.0|17907.0|15297.0|23926.0|13559.0|20986.0|28297.0|12445.0|18859.0|17395.0|14312.0|14641.0|21348.0|24093.0|18520.0|13180.0|18722.0|18640.0|34921.0|13788.0|20436.0|21363.0|22347.0|8988.0|28520.0|16084.0|19538.0|26563.0|19236.0|16548.0|44262.0|30235.0|9845.0|13142.0|
||2015|21477.0|13411.0|20569.0|21410.0|21854.0|41608.0|34113.0|18792.0|24927.0|21481.0|9147.0|24885.0|19788.0|12629.0|19920.0|34585.0|14126.0|12800.0|33206.0|27444.0|33993.0|26142.0|14184.0|27684.0|25272.0|18677.0|23923.0|17834.0|32405.0|21515.0|20588.0|18932.0|12553.0|18949.0|23501.0|16434.0|18273.0|23832.0|28032.0|15304.0|21834.0|25649.0|17897.0|48081.0|23534.0|22870.0|32094.0|24471.0|20254.0|17828.0|27442.0|15283.0|23709.0|31152.0|12861.0|21463.0|20824.0|19484.0|16238.0|24144.0|28371.0|21620.0|13677.0|21061.0|21176.0|38916.0|16020.0|23440.0|23319.0|23950.0|10189.0|33104.0|18353.0|21654.0|28981.0|22768.0|18725.0|50100.0|33617.0|11381.0|14281.0|
||2016|24086.0|14683.0|23161.0|23198.0|24484.0|47146.0|32585.0|21699.0|27348.0|24500.0|11042.0|28069.0|22208.0|14458.0|20526.0|38129.0|17552.0|13509.0|35225.0|29606.0|37077.0|29726.0|15450.0|29014.0|27497.0|20755.0|27173.0|20629.0|35290.0|23298.0|19774.0|19929.0|14659.0|21464.0|27654.0|17026.0|20241.0|25537.0|30468.0|17795.0|24278.0|28509.0|18963.0|51349.0|25846.0|25427.0|35577.0|26569.0|23551.0|19243.0|30930.0|16595.0|26718.0|32767.0|14323.0|21998.0|21548.0|18382.0|19333.0|26647.0|30869.0|23473.0|15325.0|23146.0|23780.0|43553.0|17573.0|25882.0|28256.0|27878.0|12140.0|36152.0|20853.0|23723.0|33388.0|25943.0|21494.0|55090.0|37879.0|12203.0|15058.0|
||2017|27623.0|16916.0|27713.0|27016.0|27750.0|53159.0|39346.0|27321.0|33532.0|27972.0|12160.0|32515.0|27213.0|17315.0|21945.0|42614.0|20190.0|15500.0|41246.0|32888.0|44256.0|34808.0|17808.0|33190.0|31805.0|25490.0|33446.0|24127.0|41806.0|27542.0|23273.0|20934.0|19053.0|25864.0|30693.0|21745.0|23656.0|31818.0|35706.0|20547.0|28518.0|33237.0|21677.0|63323.0|30289.0|30713.0|40221.0|34071.0|27162.0|22483.0|36212.0|20916.0|31106.0|38568.0|16410.0|24577.0|25536.0|21950.0|23395.0|30721.0|36779.0|26871.0|17797.0|25124.0|26855.0|52602.0|20089.0|28905.0|33766.0|33210.0|14305.0|41377.0|22518.0|29573.0|38557.0|28392.0|24421.0|65285.0|45222.0|14242.0|19983.0|
||2018|31678.0|20466.0|31423.0|32310.0|31071.0|60879.0|51508.0|30662.0|41314.0|32831.0|14141.0|38658.0|30179.0|20608.0|28496.0|50884.0|23234.0|18220.0|48470.0|37466.0|54044.0|41280.0|20241.0|37480.0|37469.0|28537.0|39656.0|26664.0|49353.0|33416.0|24983.0|25678.0|24651.0|30828.0|36115.0|25621.0|28718.0|39873.0|40506.0|22723.0|33493.0|38422.0|25113.0|78394.0|35953.0|36340.0|49297.0|39142.0|30657.0|26266.0|44458.0|25116.0|37088.0|48532.0|20131.0|30432.0|29980.0|24951.0|28186.0|35421.0|43744.0|29934.0|20748.0|27332.0|30774.0|63077.0|22860.0|32609.0|38482.0|37023.0|16138.0|50028.0|26207.0|35687.0|46466.0|31902.0|27392.0|76932.0|54905.0|15762.0|23293.0|
||2019|36751.0|22796.0|36013.0|36949.0|35721.0|71125.0|60560.0|34671.0|50547.0|37698.0|16851.0|44214.0|32286.0|23798.0|33679.0|56999.0|27451.0|22216.0|54317.0|42293.0|58938.0|46362.0|23836.0|43685.0|44048.0|32250.0|47348.0|30255.0|55656.0|37490.0|31178.0|29094.0|30227.0|31830.0|41233.0|30636.0|33977.0|38688.0|46891.0|26415.0|38923.0|44113.0|29074.0|81256.0|40801.0|41581.0|57220.0|39188.0|33791.0|30417.0|49407.0|28886.0|43310.0|56337.0|23292.0|36594.0|35783.0|30205.0|29842.0|40592.0|49813.0|34733.0|26771.0|31611.0|35053.0|70801.0|26880.0|37282.0|47979.0|43662.0|18725.0|55192.0|28672.0|36600.0|53544.0|37602.0|31537.0|86723.0|60505.0|17465.0|27358.0|
||2020|44138.0|26812.0|41947.0|48513.0|41883.0|85396.0|50915.0|46385.0|62019.0|42176.0|21357.0|52284.0|38670.0|26192.0|38269.0|70501.0|33258.0|27338.0|65440.0|50892.0|66004.0|54158.0|27055.0|52369.0|50646.0|41738.0|61165.0|36436.0|65188.0|47607.0|37246.0|37978.0|35908.0|37780.0|47353.0|38156.0|39416.0|45105.0|54666.0|33760.0|49134.0|53359.0|35517.0|96745.0|49329.0|47856.0|67970.0|43267.0|42885.0|36844.0|59442.0|35478.0|52106.0|57924.0|28678.0|39392.0|41201.0|35544.0|35671.0|47510.0|57688.0|41395.0|30879.0|37999.0|41597.0|84522.0|32429.0|42799.0|60256.0|52481.0|22104.0|67335.0|35521.0|45181.0|69204.0|50653.0|38181.0|97950.0|70010.0|20421.0|33576.0|
||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
